return|||59|||162|||103|||51
return|||60|||162|||106|||51
return|||63|||181|||83|||51
return|||64|||181|||92|||51
return|||65|||181|||101|||51
return|||66|||181|||105|||51
continue|||1|||193|||110|||51
throw|||1|||206|||130|||51
return|||73|||218|||35|||51
return|||74|||218|||39|||51
throw|||2|||220|||71|||51
return|||76|||220|||123|||51
return|||77|||220|||128|||51
throw|||3|||238|||112|||51
return|||92|||245|||73|||51
return|||93|||245|||76|||51
return|||94|||254|||81|||51
return|||95|||254|||94|||51
return|||96|||254|||97|||51
return|||97|||254|||106|||51
return|||98|||254|||109|||51
return|||99|||256|||164|||51
return|||100|||256|||169|||51
if(res==max){return|||1|||258|||37|||51
else{return|||1|||258|||39|||51
return|||102|||263|||88|||51
return|||103|||263|||91|||51
return|||108|||272|||70|||51
return|||109|||272|||75|||51
return|||110|||275|||110|||51
return|||111|||275|||113|||51
return|||117|||289|||62|||51
return|||118|||289|||65|||51
return|||119|||289|||70|||51
return|||120|||289|||73|||51
ary[i]|||1|||4|||40|||52
data[i]|||1|||16|||41|||52
num[i]|||1|||26|||32|||52
triangle[i]|||1|||29|||56|||52
num[j]|||1|||30|||51|||52
a[i]|||1|||32|||71|||52
len[i]|||1|||33|||44|||52
num[j]|||2|||35|||43|||52
sides[j]|||2|||36|||62|||52
sides[i]|||1|||38|||77|||52
num[k]|||1|||41|||51|||52
data[k]|||1|||50|||38|||52
lineLength[j]|||1|||54|||63|||52
nums[j]|||1|||55|||67|||52
a[i]|||3|||59|||39|||52
b[i]|||2|||59|||43|||52
es[j]|||1|||60|||33|||52
box[i][j]|||1|||62|||49|||52
triangle[j]|||1|||74|||53|||52
side[j]|||1|||77|||64|||52
a[j]|||1|||92|||63|||52
num[i]|||3|||95|||49|||52
x*x)yn[i]|||1|||96|||62|||52
triangles[j]|||1|||108|||85|||52
a[j]|||2|||111|||50|||52
a[j]|||3|||115|||36|||52
len[j]|||1|||116|||36|||52
a[j]|||5|||122|||59|||52
a[j]|||6|||124|||40|||52
datasetint[j]|||1|||126|||66|||52
side[i][j]|||1|||133|||45|||52
linesq[j]|||1|||134|||57|||52
numSet[j]|||1|||137|||59|||52
a[i]|||5|||139|||37|||52
len[i]|||2|||140|||55|||52
tryangle[i][j]|||1|||142|||86|||52
side[j]|||2|||147|||57|||52
sides[i]|||2|||155|||79|||52
inputs[j]|||1|||157|||48|||52
a[j]|||7|||159|||50|||52
hen[x]|||1|||161|||44|||52
sides[i]|||3|||163|||81|||52
a[i]|||7|||166|||29|||52
data[j]|||1|||171|||37|||52
side[j]|||3|||172|||56|||52
data[j]|||2|||173|||44|||52
sides[j]|||4|||174|||60|||52
a[i][j]|||1|||177|||52|||52
int_vals[j]|||1|||179|||50|||52
lens[i]|||1|||182|||59|||52
line[j]|||1|||188|||64|||52
tri[i]|||3|||192|||52|||52
a[i][j]|||2|||196|||36|||52
nums[j++]|||1|||198|||58|||52
i[j]|||1|||200|||48|||52
dataSet[i]|||1|||203|||58|||52
sides[j]|||5|||206|||59|||52
l[i]|||1|||226|||39|||52
t[i][j]|||1|||227|||32|||52
num1[i]|||1|||232|||40|||52
inputDataList[i]|||1|||234|||44|||52
a[i]|||9|||237|||42|||52
sideNumArray[j]|||1|||238|||58|||52
edges[j]|||1|||246|||55|||52
sides[i]|||4|||249|||79|||52
x[j]|||1|||250|||35|||52
d[k]|||1|||253|||41|||52
check[k]|||1|||254|||50|||52
judge[i]|||1|||266|||43|||52
edges[i]|||1|||272|||37|||52
hen[k]|||1|||279|||45|||52
triangle[i]|||2|||280|||64|||52
side[count]|||1|||281|||40|||52
sides[i]|||5|||288|||22|||52
sides[j]|||6|||288|||43|||52
nums[j]|||2|||293|||67|||52
c))|||1|||9|||43|||53
(delta[i][1]))|||1|||11|||102|||53
(c*c))|||2|||14|||41|||53
(b*b)))|||1|||14|||47|||53
sideArray.get(2))|||1|||19|||89|||53
(a*a))|||1|||23|||37|||53
2))|||1|||38|||104|||53
Math.pow(a[1],2))|||1|||39|||39|||53
2))|||2|||45|||142|||53
c==(a+b))|||1|||48|||53|||53
2))|||3|||55|||81|||53
2))|||4|||64|||106|||53
c))|||2|||71|||46|||53
list.get(2))))|||1|||72|||54|||53
2))|||5|||74|||66|||53
Scanner(System.in))|||1|||81|||17|||53
if(((a*a)+(b*b)==(c*c))||((c*c)+(b*b)==(a*a))||((a*a)+(c*c)==(b*b)))|||1|||85|||60|||53
2))|||6|||95|||64|||53
y))|||1|||100|||90|||53
2))|||7|||107|||63|||53
s3))|||1|||108|||131|||53
s3))|||2|||108|||149|||53
s2))|||1|||108|||167|||53
(isRightTriangle(lengths))|||1|||109|||71|||53
side[1]))|||1|||113|||71|||53
num2))|||1|||117|||90|||53
2))|||8|||119|||42|||53
bSide)))|||1|||120|||84|||53
num[index[1]]))|||1|||123|||125|||53
if(IsRight(data[i][0],data[i][1],data[i][2]))|||1|||128|||58|||53
b*b))|||1|||128|||91|||53
2)))|||1|||129|||81|||53
Integer.parseInt(lines[i]))|||1|||138|||85|||53
2))|||9|||138|||101|||53
(len[2]*len[2]))|||1|||140|||89|||53
y))|||2|||142|||137|||53
z))|||1|||152|||81|||53
x)))|||1|||152|||93|||53
2))|||10|||155|||118|||53
side3))|||1|||158|||59|||53
(Math.pow(a.get(0),2)+Math.pow(a.get(1),2)==Math.pow(a.get(2),2))|||1|||160|||56|||53
2))|||11|||163|||108|||53
b*b))|||2|||165|||49|||53
c))|||3|||169|||48|||53
2))|||12|||174|||73|||53
2))|||13|||175|||55|||53
2))|||14|||175|||58|||53
"".equals(s)))|||1|||186|||56|||53
2))|||15|||188|||76|||53
i[0]))|||1|||200|||64|||53
2))|||16|||203|||102|||53
line[1])))|||1|||207|||48|||53
2))|||17|||209|||74|||53
c))|||4|||210|||46|||53
other2))|||1|||211|||96|||53
n3))|||1|||212|||95|||53
2))|||18|||216|||85|||53
if(isRightTri(a,b,c))|||1|||218|||101|||53
if(isRightAngle(splitted))|||1|||220|||53|||53
Scanner(System.in))|||2|||221|||35|||53
File(inDataPath)))|||1|||221|||57|||53
b))|||1|||221|||117|||53
c))|||5|||222|||58|||53
!st.hasMoreTokens())|||1|||225|||142|||53
numList.get(0)))|||1|||228|||58|||53
(st.hasMoreTokens())|||2|||229|||46|||53
2))|||19|||232|||56|||53
2))|||20|||232|||65|||53
2))|||21|||234|||83|||53
2))|||22|||234|||96|||53
2))|||23|||234|||109|||53
2))|||24|||249|||117|||53
2))|||25|||251|||40|||53
(triangles[j].check())|||1|||256|||80|||53
(isRightTriangle(sides))|||1|||263|||64|||53
calcPower(sides[2]))|||1|||263|||86|||53
c))|||6|||272|||68|||53
a+b))|||1|||273|||59|||53
c))|||7|||275|||55|||53
if(((x*x)+(y*y))==(z*z))|||1|||276|||43|||53
if(((z*z)+(y*y))==(x*x))|||1|||276|||48|||53
if(((x*x)+(z*z))==(y*y))|||1|||276|||53|||53
triangle[2]))|||1|||280|||72|||53
sideList.get(0)))|||1|||286|||66|||53
2))|||26|||293|||81|||53
if(Math.pow(a[2],2)==Math.pow(a[0],2)+Math.pow(a[1],2))|||1|||294|||30|||53
else|||10|||13|||56|||54
else|||26|||40|||66|||54
}else|||9|||61|||66|||54
else|||45|||71|||50|||54
else|||52|||81|||82|||54
}else|||12|||82|||47|||54
}else|||15|||91|||52|||54
else|||75|||118|||57|||54
else|||76|||118|||65|||54
else|||79|||120|||36|||54
else|||97|||136|||65|||54
else|||98|||136|||75|||54
}else|||24|||162|||53|||54
else|||134|||168|||60|||54
else|||135|||168|||65|||54
else|||139|||169|||52|||54
}else|||25|||178|||36|||54
else|||165|||207|||52|||54
else|||170|||210|||50|||54
else|||185|||220|||48|||54
else|||190|||222|||62|||54
else|||193|||224|||26|||54
else|||194|||224|||33|||54
else|||210|||242|||35|||54
else|||211|||242|||38|||54
}else|||35|||244|||33|||54
else|||225|||264|||56|||54
else|||226|||264|||71|||54
else|||234|||276|||47|||54
else|||235|||276|||52|||54
void|||1|||0|||7|||55
void|||2|||1|||10|||55
void|||4|||2|||8|||55
void|||5|||3|||11|||55
void|||6|||4|||8|||55
void|||7|||5|||12|||55
void|||8|||6|||8|||55
void|||9|||7|||10|||55
void|||10|||8|||8|||55
void|||11|||9|||7|||55
void|||12|||10|||10|||55
void|||13|||11|||7|||55
void|||14|||12|||7|||55
void|||15|||13|||7|||55
void|||16|||14|||8|||55
void|||17|||15|||18|||55
void|||18|||16|||10|||55
void|||19|||17|||8|||55
void|||25|||19|||16|||55
void|||26|||20|||6|||55
void|||27|||21|||10|||55
void|||30|||24|||7|||55
void|||31|||25|||12|||55
void|||32|||26|||6|||55
void|||33|||27|||7|||55
void|||34|||28|||12|||55
void|||35|||29|||7|||55
void|||36|||29|||15|||55
void|||39|||30|||18|||55
void|||40|||31|||10|||55
void|||41|||32|||32|||55
void|||42|||33|||8|||55
void|||43|||34|||15|||55
void|||44|||35|||10|||55
void|||45|||36|||8|||55
void|||47|||37|||6|||55
void|||48|||38|||28|||55
void|||49|||39|||8|||55
void|||50|||40|||6|||55
void|||52|||41|||13|||55
void|||53|||42|||7|||55
void|||54|||43|||12|||55
void|||55|||44|||4|||55
void|||57|||45|||11|||55
void|||58|||46|||5|||55
void|||59|||47|||8|||55
void|||60|||48|||7|||55
void|||61|||48|||22|||55
void|||62|||49|||16|||55
void|||63|||50|||7|||55
void|||64|||51|||8|||55
void|||65|||52|||5|||55
void|||66|||53|||9|||55
void|||67|||54|||12|||55
void|||68|||55|||14|||55
void|||69|||56|||8|||55
void|||70|||57|||8|||55
void|||72|||59|||6|||55
void|||73|||60|||10|||55
void|||74|||61|||8|||55
void|||75|||62|||16|||55
void|||76|||63|||27|||55
void|||79|||64|||14|||55
void|||80|||65|||6|||55
void|||81|||66|||8|||55
void|||82|||67|||7|||55
void|||83|||68|||8|||55
void|||84|||69|||10|||55
void|||85|||70|||6|||55
void|||86|||71|||8|||55
void|||87|||72|||21|||55
void|||88|||73|||12|||55
void|||89|||74|||10|||55
void|||90|||75|||20|||55
void|||93|||77|||20|||55
void|||94|||78|||14|||55
void|||95|||79|||10|||55
void|||96|||80|||12|||55
void|||97|||81|||8|||55
void|||98|||81|||24|||55
void|||99|||82|||7|||55
void|||100|||83|||8|||55
void|||102|||85|||12|||55
void|||103|||86|||11|||55
void|||104|||87|||25|||55
void|||106|||88|||8|||55
void|||108|||89|||11|||55
void|||109|||90|||8|||55
void|||110|||91|||8|||55
void|||111|||92|||14|||55
void|||112|||93|||7|||55
void|||113|||94|||10|||55
void|||114|||95|||10|||55
void|||115|||96|||7|||55
void|||116|||97|||8|||55
void|||117|||98|||11|||55
void|||118|||99|||7|||55
void|||119|||99|||15|||55
void|||120|||100|||12|||55
void|||121|||101|||6|||55
void|||122|||102|||12|||55
void|||123|||103|||9|||55
void|||124|||104|||13|||55
void|||125|||105|||31|||55
void|||126|||106|||10|||55
void|||127|||107|||11|||55
void|||128|||108|||7|||55
void|||129|||109|||26|||55
void|||131|||110|||14|||55
void|||132|||111|||12|||55
void|||133|||112|||9|||55
void|||134|||113|||28|||55
void|||135|||114|||18|||55
void|||136|||115|||8|||55
void|||137|||116|||10|||55
void|||138|||117|||14|||55
void|||139|||118|||6|||55
void|||140|||119|||15|||55
void|||141|||120|||13|||55
void|||142|||121|||23|||55
void|||144|||122|||14|||55
void|||145|||123|||14|||55
void|||146|||124|||12|||55
void|||147|||125|||7|||55
void|||149|||126|||12|||55
void|||150|||127|||14|||55
void|||151|||128|||8|||55
void|||152|||129|||8|||55
void|||153|||130|||8|||55
void|||154|||131|||10|||55
void|||155|||132|||12|||55
void|||156|||132|||20|||55
void|||157|||133|||6|||55
void|||158|||134|||14|||55
void|||159|||135|||10|||55
void|||160|||136|||6|||55
void|||162|||137|||10|||55
void|||163|||138|||13|||55
void|||165|||140|||8|||55
void|||166|||141|||17|||55
void|||167|||142|||36|||55
void|||168|||143|||8|||55
void|||169|||144|||9|||55
void|||170|||145|||8|||55
void|||171|||146|||7|||55
void|||172|||147|||14|||55
void|||173|||148|||8|||55
void|||174|||149|||16|||55
void|||175|||150|||9|||55
void|||176|||151|||9|||55
void|||177|||152|||10|||55
void|||178|||153|||6|||55
void|||180|||154|||8|||55
void|||181|||155|||27|||55
void|||182|||156|||7|||55
void|||183|||157|||8|||55
void|||184|||158|||12|||55
void|||185|||159|||12|||55
void|||186|||160|||13|||55
void|||187|||161|||6|||55
void|||188|||162|||6|||55
void|||189|||163|||30|||55
void|||190|||164|||17|||55
void|||191|||165|||7|||55
void|||192|||166|||8|||55
void|||193|||167|||14|||55
void|||194|||168|||8|||55
void|||195|||169|||10|||55
void|||196|||170|||10|||55
void|||197|||171|||10|||55
void|||198|||172|||10|||55
void|||199|||173|||6|||55
void|||200|||174|||14|||55
void|||201|||175|||10|||55
void|||202|||176|||18|||55
void|||203|||177|||10|||55
void|||204|||178|||8|||55
void|||205|||179|||12|||55
void|||206|||180|||8|||55
void|||207|||181|||10|||55
void|||208|||182|||13|||55
void|||209|||183|||4|||55
void|||210|||184|||7|||55
void|||211|||185|||7|||55
void|||212|||186|||19|||55
void|||213|||187|||16|||55
void|||215|||188|||13|||55
void|||216|||189|||8|||55
void|||217|||190|||16|||55
void|||218|||191|||12|||55
void|||219|||192|||15|||55
void|||220|||193|||14|||55
void|||221|||194|||8|||55
void|||222|||195|||8|||55
void|||223|||196|||4|||55
void|||225|||197|||12|||55
void|||226|||198|||10|||55
void|||227|||199|||10|||55
void|||228|||200|||10|||55
void|||229|||201|||13|||55
void|||230|||202|||11|||55
void|||231|||203|||10|||55
void|||232|||204|||21|||55
void|||233|||205|||7|||55
void|||234|||206|||10|||55
void|||236|||207|||8|||55
void|||238|||208|||19|||55
void|||239|||209|||17|||55
void|||240|||210|||8|||55
void|||241|||211|||11|||55
void|||242|||212|||8|||55
void|||243|||213|||12|||55
void|||244|||214|||9|||55
void|||245|||215|||8|||55
void|||246|||216|||8|||55
void|||247|||217|||12|||55
void|||250|||219|||10|||55
void|||251|||220|||9|||55
void|||252|||221|||19|||55
void|||257|||222|||23|||55
void|||258|||223|||12|||55
void|||259|||224|||8|||55
void|||262|||226|||10|||55
void|||263|||227|||8|||55
void|||264|||228|||19|||55
void|||266|||229|||12|||55
void|||267|||230|||11|||55
void|||269|||232|||6|||55
void|||270|||233|||7|||55
void|||271|||234|||12|||55
void|||272|||235|||28|||55
void|||273|||236|||14|||55
void|||275|||237|||16|||55
void|||277|||238|||13|||55
void|||278|||239|||15|||55
void|||279|||240|||15|||55
void|||284|||241|||8|||55
void|||285|||242|||8|||55
void|||286|||243|||8|||55
void|||287|||244|||6|||55
void|||288|||245|||8|||55
void|||289|||246|||9|||55
void|||290|||247|||11|||55
void|||291|||248|||11|||55
void|||292|||249|||28|||55
void|||293|||250|||14|||55
void|||295|||251|||10|||55
void|||296|||252|||12|||55
void|||297|||253|||8|||55
void|||298|||254|||8|||55
void|||299|||255|||11|||55
void|||301|||256|||12|||55
void|||302|||257|||7|||55
void|||303|||258|||6|||55
void|||304|||259|||9|||55
void|||305|||260|||6|||55
void|||306|||261|||12|||55
void|||307|||262|||8|||55
void|||308|||263|||28|||55
void|||309|||264|||8|||55
void|||310|||265|||6|||55
void|||311|||266|||6|||55
void|||314|||268|||10|||55
void|||315|||269|||17|||55
void|||316|||270|||12|||55
void|||317|||271|||7|||55
void|||318|||272|||25|||55
void|||320|||273|||7|||55
void|||321|||274|||9|||55
void|||322|||275|||8|||55
void|||323|||276|||7|||55
void|||326|||278|||10|||55
void|||327|||279|||10|||55
void|||328|||280|||32|||55
void|||330|||281|||14|||55
void|||331|||282|||10|||55
void|||332|||283|||13|||55
void|||333|||284|||17|||55
void|||334|||285|||7|||55
void|||335|||286|||18|||55
void|||336|||287|||10|||55
void|||338|||289|||8|||55
void|||339|||290|||8|||55
void|||340|||291|||16|||55
void|||341|||292|||8|||55
void|||342|||293|||14|||55
void|||343|||294|||10|||55
i=0;i<size;i++){|||1|||0|||22|||56
i=0;i<size;i++){|||2|||0|||28|||56
i++){|||1|||2|||34|||56
i++){|||3|||5|||36|||56
j=0;j<n;j++){|||1|||6|||20|||56
i=0;i<3;i++){|||1|||6|||27|||56
for(i=0;i<num;i++){|||1|||14|||21|||56
i++){|||4|||17|||24|||56
j++){|||2|||17|||28|||56
i++){|||5|||17|||36|||56
k++){|||2|||18|||36|||56
f=0;f<i;f++){|||1|||20|||22|||56
while(n!=0){|||1|||26|||18|||56
i++){|||7|||26|||31|||56
i++){|||8|||26|||46|||56
i++){|||9|||27|||44|||56
i++){|||10|||27|||62|||56
i++){|||11|||28|||35|||56
cnt++){|||1|||29|||51|||56
i++){|||14|||30|||42|||56
j++){|||4|||30|||50|||56
i++){|||15|||35|||34|||56
j++){|||5|||35|||42|||56
i++){|||16|||36|||46|||56
j++){|||7|||36|||76|||56
j<b;j++){|||1|||39|||28|||56
i++){|||17|||39|||33|||56
i<Integer.parseInt(num1);i++){|||1|||41|||41|||56
while(scanner.hasNext()){|||1|||43|||24|||56
0;i<count;i++){|||1|||43|||32|||56
while(num-->0){|||1|||44|||15|||56
0){|||1|||48|||30|||56
n;i++){|||1|||49|||39|||56
i++){|||19|||50|||28|||56
0){|||2|||53|||30|||56
i++){|||20|||54|||36|||56
i++){|||21|||56|||40|||56
i++){|||22|||57|||36|||56
i=0;i<N;i++){|||1|||59|||34|||56
i=0;i<n;i++){|||1|||60|||24|||56
i++){|||26|||61|||35|||56
i=0;i<time;i++){|||1|||65|||24|||56
i=0;i<N;i++){|||3|||66|||21|||56
for(i=0;i<num;i++){|||2|||70|||25|||56
i=0;i<n;i++){|||3|||82|||22|||56
for(i=0;i<number;i++){|||1|||83|||34|||56
h=nums.length-1;h>0;h--){|||1|||84|||16|||56
i=1;i<=h;i++){|||1|||84|||18|||56
i=1;i<=setsu;i++){|||1|||85|||40|||56
i=0;i<n;i++){|||4|||88|||21|||56
i++){|||27|||89|||31|||56
;i++){|||1|||91|||36|||56
i++){|||28|||92|||43|||56
i++){|||29|||93|||33|||56
i++){|||30|||96|||36|||56
0){|||5|||97|||23|||56
i++){|||32|||97|||36|||56
while(n-->0){|||1|||99|||28|||56
while(t>0){|||1|||104|||33|||56
i++){|||33|||105|||51|||56
i=0;i<n;i++){|||5|||106|||28|||56
i++){|||34|||111|||35|||56
j++){|||13|||111|||49|||56
while((str=br.readLine())!=null){|||1|||112|||22|||56
i=0;i<=2;i++){|||1|||112|||27|||56
i++){|||35|||116|||26|||56
j++){|||14|||116|||35|||56
while(sc.hasNext()){|||1|||118|||18|||56
i=0;i<n;i++){|||6|||119|||28|||56
while(read()){|||1|||121|||27|||56
i++){|||36|||121|||45|||56
i++){|||37|||122|||38|||56
n;i++){|||2|||124|||29|||56
<3;j++){|||1|||124|||39|||56
i--){|||1|||127|||20|||56
i++){|||38|||134|||38|||56
while(sc.hasNext()){|||2|||139|||16|||56
cs++){|||1|||139|||28|||56
i++){|||39|||139|||36|||56
count=0;count<n;count++){|||1|||143|||27|||56
i=0;i<circle;i++){|||1|||145|||17|||56
for(i=0;i<n;i++){|||1|||148|||18|||56
j=0;j<n;j++){|||2|||150|||22|||56
i=0;i<n;i++){|||7|||151|||28|||56
i++){|||40|||154|||36|||56
x++){|||1|||161|||43|||56
i++){|||41|||162|||31|||56
i--){|||2|||165|||20|||56
while(s.hasNext()){|||1|||166|||26|||56
i++){|||42|||171|||32|||56
j++){|||18|||171|||36|||56
i=0;i<n;i++){|||8|||176|||46|||56
i=0;i<N;i++){|||4|||178|||17|||56
n;i++){|||3|||179|||33|||56
d++){|||1|||180|||49|||56
e++){|||1|||180|||67|||56
i++){|||43|||181|||35|||56
i=0;i<N;i++){|||5|||184|||30|||56
while(s.hasNextInt()){|||1|||185|||20|||56
b++){|||1|||185|||35|||56
i=0;i<n;i++){|||9|||187|||38|||56
i++){|||45|||189|||24|||56
x++){|||2|||190|||34|||56
i=0;i<N;i++){|||6|||191|||33|||56
a++){|||1|||192|||43|||56
i++){|||46|||192|||51|||56
i++){|||47|||192|||65|||56
j++){|||19|||195|||40|||56
N;i++){|||1|||196|||30|||56
3;j++){|||2|||196|||35|||56
N;i++){|||2|||196|||46|||56
i++){|||49|||205|||37|||56
i++){|||50|||205|||51|||56
i=0;i<cnt;i++){|||1|||214|||19|||56
0){|||11|||215|||22|||56
while(t--!=0){|||1|||217|||25|||56
i++){|||51|||218|||60|||56
i=0;i<x;i++){|||1|||219|||29|||56
i=0;i<x;i++){|||2|||224|||19|||56
i=0;i<N;i++){|||7|||227|||29|||56
j=0;j<3;j++){|||3|||227|||31|||56
j++){|||20|||229|||38|||56
i++){|||52|||230|||32|||56
k){|||1|||233|||31|||56
i=0;i<count;i++){|||1|||236|||39|||56
n--){|||1|||237|||31|||56
i++){|||53|||239|||29|||56
while(N--!=0){|||1|||240|||20|||56
0;i<n;i++){|||1|||241|||34|||56
while(scan.hasNext()){|||1|||243|||20|||56
i++){|||54|||244|||19|||56
i=0;i<N;i++){|||10|||245|||21|||56
i++){|||55|||246|||41|||56
i=0;i<n;i++){|||10|||247|||26|||56
i++){|||56|||248|||38|||56
i=0;i<n;i++){|||11|||251|||26|||56
i=0;i<n;i++){|||12|||252|||34|||56
i++){|||57|||253|||27|||56
k++){|||6|||253|||40|||56
k++){|||7|||254|||36|||56
i++){|||58|||257|||27|||56
j++){|||22|||257|||38|||56
i=0;i<n;i++){|||13|||258|||18|||56
j=0;j<3;j++){|||5|||258|||20|||56
0){|||13|||260|||20|||56
if(a<b){|||2|||260|||33|||56
i++){|||59|||265|||21|||56
n;i++){|||4|||266|||34|||56
0;i<a.size()/3;i++){|||1|||267|||19|||56
i=0;i<n;i++){|||14|||270|||29|||56
i++){|||60|||271|||23|||56
0;i<length;i++){|||1|||274|||27|||56
0;i<n;i++){|||2|||276|||27|||56
i=0;i<n;i++){|||15|||278|||34|||56
k++){|||9|||279|||40|||56
i++){|||61|||288|||21|||56
j++){|||23|||288|||32|||56
i=0;i<n;i++){|||16|||289|||17|||56
i++){|||63|||292|||34|||56
i=0;i<n;i++){|||17|||294|||25|||56
=|||28|||4|||46|||57
=|||29|||4|||50|||57
=|||34|||5|||38|||57
=|||35|||5|||42|||57
=|||56|||8|||45|||57
=|||57|||8|||50|||57
=|||103|||15|||36|||57
=|||118|||19|||43|||57
=|||124|||20|||34|||57
=|||167|||25|||41|||57
=|||192|||28|||38|||57
=|||232|||34|||41|||57
=|||251|||36|||48|||57
=|||252|||36|||51|||57
=|||261|||38|||42|||57
=|||278|||41|||44|||57
=|||303|||43|||47|||57
=|||352|||47|||50|||57
=|||353|||47|||54|||57
=|||367|||49|||42|||57
=|||398|||54|||39|||57
=|||412|||55|||41|||57
=|||431|||57|||39|||57
=|||432|||57|||43|||57
=|||471|||59|||37|||57
=|||549|||70|||36|||57
=|||564|||73|||47|||57
=|||585|||76|||72|||57
=|||587|||77|||33|||57
=|||597|||78|||47|||57
=|||602|||79|||36|||57
=|||603|||79|||40|||57
=|||614|||81|||49|||57
=|||634|||83|||36|||57
=|||635|||83|||39|||57
=|||650|||85|||43|||57
=|||659|||86|||41|||57
=|||660|||86|||46|||57
=|||679|||90|||44|||57
=|||680|||90|||48|||57
=|||692|||92|||46|||57
=|||752|||99|||43|||57
=|||758|||100|||40|||57
=|||759|||100|||45|||57
=|||786|||105|||53|||57
=|||795|||106|||35|||57
=|||820|||109|||40|||57
=|||836|||110|||35|||57
=|||849|||113|||43|||57
=|||856|||114|||46|||57
=|||876|||117|||44|||57
=|||910|||121|||47|||57
=|||919|||122|||41|||57
=|||965|||126|||43|||57
=|||966|||126|||47|||57
=|||998|||130|||44|||57
=|||1004|||131|||39|||57
=|||1005|||131|||43|||57
=|||1011|||132|||50|||57
=|||1035|||134|||41|||57
=|||1058|||137|||42|||57
=|||1085|||140|||41|||57
=|||1086|||140|||47|||57
=|||1096|||141|||32|||57
=|||1111|||142|||69|||57
=|||1124|||144|||38|||57
=|||1125|||144|||42|||57
=|||1146|||149|||41|||57
=|||1150|||152|||42|||57
=|||1151|||152|||46|||57
=|||1165|||154|||38|||57
=|||1166|||154|||41|||57
=|||1173|||155|||42|||57
=|||1200|||157|||46|||57
=|||1206|||158|||41|||57
=|||1207|||158|||46|||57
=|||1230|||160|||39|||57
=|||1231|||160|||43|||57
=|||1245|||162|||49|||57
=|||1258|||164|||35|||57
=|||1339|||174|||42|||57
=|||1358|||177|||41|||57
=|||1367|||179|||36|||57
=|||1395|||182|||41|||57
=|||1420|||186|||34|||57
=|||1421|||186|||38|||57
=|||1440|||188|||42|||57
=|||1441|||188|||46|||57
=|||1463|||191|||36|||57
=|||1464|||191|||41|||57
=|||1486|||193|||41|||57
=|||1508|||195|||43|||57
=|||1509|||195|||47|||57
=|||1550|||198|||47|||57
=|||1558|||199|||41|||57
=|||1559|||199|||46|||57
=|||1573|||201|||42|||57
=|||1582|||202|||47|||57
=|||1583|||202|||51|||57
=|||1590|||203|||39|||57
=|||1601|||204|||37|||57
=|||1628|||206|||47|||57
=|||1657|||208|||46|||57
=|||1666|||209|||45|||57
=|||1679|||211|||39|||57
=|||1693|||212|||41|||57
=|||1703|||213|||41|||57
=|||1704|||213|||45|||57
=|||1716|||216|||47|||57
=|||1721|||218|||53|||57
y=|||1|||219|||31|||57
=|||1738|||220|||38|||57
=|||1764|||223|||50|||57
=|||1770|||225|||49|||57
=|||1804|||230|||35|||57
=|||1805|||230|||40|||57
=|||1845|||235|||42|||57
=|||1859|||238|||40|||57
=|||1877|||241|||37|||57
=|||1878|||241|||41|||57
=|||1879|||241|||45|||57
=|||1913|||246|||44|||57
=|||1920|||248|||41|||57
=|||1927|||249|||44|||57
=|||1948|||254|||38|||57
=|||1949|||254|||42|||57
=|||1956|||255|||45|||57
=|||2021|||263|||43|||57
=|||2052|||267|||26|||57
=|||2079|||270|||32|||57
=|||2080|||270|||36|||57
=|||2094|||272|||50|||57
=|||2110|||274|||35|||57
=|||2111|||274|||39|||57
=|||2138|||277|||39|||57
=|||2139|||277|||44|||57
=|||2150|||278|||37|||57
=|||2157|||279|||43|||57
=|||2175|||282|||52|||57
=|||2176|||282|||55|||57
=|||2187|||284|||34|||57
=|||2188|||284|||38|||57
=|||2204|||286|||47|||57
=|||2218|||288|||38|||57
=|||2264|||293|||49|||57
}|||2|||0|||36|||58
}|||17|||2|||102|||58
}|||29|||5|||77|||58
}|||69|||13|||92|||58
}|||80|||15|||84|||58
}|||100|||17|||62|||58
}|||108|||18|||62|||58
}|||126|||22|||88|||58
}|||137|||23|||86|||58
}|||148|||25|||90|||58
}|||163|||28|||68|||58
}|||207|||36|||91|||58
}|||209|||36|||97|||58
}|||232|||41|||63|||58
}|||240|||42|||113|||58
}|||266|||47|||86|||58
}|||275|||49|||78|||58
}|||282|||50|||80|||58
}|||290|||53|||54|||58
}|||297|||54|||107|||58
else{System.out.println("NO");}|||1|||59|||55|||58
}|||355|||64|||84|||58
}|||361|||65|||42|||58
}|||372|||68|||90|||58
}|||382|||70|||61|||58
}|||395|||71|||146|||58
}|||399|||72|||59|||58
}|||403|||73|||79|||58
}|||405|||73|||94|||58
}|||416|||74|||94|||58
}|||425|||75|||84|||58
}|||435|||77|||80|||58
}|||465|||83|||58|||58
}|||468|||83|||66|||58
}|||482|||85|||66|||58
}|||508|||88|||65|||58
}|||524|||92|||77|||58
}|||534|||93|||105|||58
}|||537|||93|||128|||58
}|||543|||94|||79|||58
}|||546|||94|||88|||58
}|||572|||98|||104|||58
}|||583|||100|||107|||58
}|||607|||105|||121|||58
}|||612|||106|||51|||58
}|||614|||106|||57|||58
}|||618|||107|||70|||58
}|||637|||109|||80|||58
}|||659|||112|||41|||58
}|||661|||112|||45|||58
}|||665|||113|||78|||58
